BulletMasterProfileID,Manufacturer,Caliber,Model,Weight
8a7971a4-91c6-45cd-9041-58b09a8942c8,Military,0.308,MK248 MOD1 - AB43,220
12a22915-055d-4be4-baa1-983bef36b0d5,Military,0.308,MK330 MOD0 - AB97,300
c59ac480-ca28-4743-a4b5-e539737c3cec,Military,0.338,ADIF1 Ball,661
593aebf5-4c5f-4675-b62b-3f47ce479be9,Military,0.510,M33 - A610,660
28872515-9dbe-49f1-90f2-f6a8b202e219,Military,0.510,M8 API - A531,663
3f2b9703-6c54-441e-a6ab-3ee7cfc4664c,Norma,0.264,Diamond,130
89f567f2-ee5f-4773-adca-670a890ec56a,Norma,0.264,FMJBT,140
47eb6fe1-3996-49eb-9920-f10c22948774,Norma,0.308,Match,168
66defc6e-c03c-4b4e-84ea-ed82d1c6eba1,Nosler,0.243,Accubond,90
56817bce-b795-4906-8c0e-344d58d879d0,Nosler,0.257,Accubond,110
1bd8427b-8b33-4c48-884f-003cf6a20130,Nosler,0.264,Accubond,130
f742c7dc-e710-49dd-9b17-7126e78b24f9,Nosler,0.264,Accubond,140
e28c775c-dde6-46b1-b786-15b075bad78f,Nosler,0.277,Accubond,100
620cf076-8180-485f-9e91-af73c8edf454,Nosler,0.277,Accubond,130
00a9a388-d69b-4642-9213-2f94e0afd376,Nosler,0.277,Accubond,140
c52c38c9-d8b8-449b-9b30-b99b02e87681,Nosler,0.284,Accubond,140
62ccd5d5-fc6b-4bd8-9aee-7f95a939febb,Nosler,0.284,Accubond,160
ad47ee60-d264-4a93-b3ff-1c83ed029121,Nosler,0.308,Accubond,125
ff295a21-d185-485b-bdf6-406274c24824,Nosler,0.308,Accubond,150
20a28c42-46d8-4194-9ad3-a6562d0fdee1,Nosler,0.308,Accubond,165
205a44aa-866f-49e7-adf4-321c1b72d29e,Nosler,0.308,Accubond,180
ab68e831-b151-4900-9eff-b2379e0b4ad7,Nosler,0.308,Accubond,200
d8a58864-5f25-4932-8b99-c39b9cf41609,Nosler,0.338,Accubond,180
f5d72b92-f75e-409b-a41f-90ef6f2c36c6,Nosler,0.338,Accubond,200
3c6455a9-f997-4d8b-8c69-e246e0f1dfca,Nosler,0.338,Accubond,225
4f22609a-3645-48ad-8969-aebad47eebeb,Nosler,0.338,Accubond,250
91280c18-abb7-4240-b387-6cc3d5ee5fe1,Nosler,0.375,Accubond,300
7ea00609-c0c8-4ae9-83a5-09d628f00a8b,Nosler,0.277,Ballistic Silver Tip,130
bc16d5d9-5f3a-4534-8665-d18576f9bda5,Nosler,0.284,Ballistic Silver Tip,140
f1cb67d2-789f-474d-a2e4-5b3a9cc48edf,Nosler,0.224,Ballistic Tip,55
f89f7050-6ea2-4f82-af61-4807b76267b1,Nosler,0.224,Ballistic Tip,60
c08e12ed-58d1-47b7-8790-b9f576e619df,Nosler,0.243,Ballistic Tip,70
1e49e74b-8ac6-4419-93e8-263c074d3eeb,Nosler,0.243,Ballistic Tip,80
7254fdfd-866c-4cee-98f6-389bebac4510,Nosler,0.257,Ballistic Tip,100
af217e4e-0033-4d80-a2ac-c8947d2af0c1,Nosler,0.257,Ballistic Tip,115
12b68ec1-a57d-4659-8fdb-b53eb7eebc34,Nosler,0.264,Ballistic Tip,100
2a379bcc-594d-4fea-a650-ae15d13597ab,Nosler,0.264,Ballistic Tip,120
5e3a1425-e4ee-45df-bac2-68c1aca44549,Nosler,0.277,Ballistic Tip,140
0dc5296d-8c48-41ca-ab08-d8785eb5d235,Nosler,0.284,Ballistic Tip,120
3b4fd96d-47af-4f9f-b28f-394f5c72ef6c,Nosler,0.284,Ballistic Tip,140
0eb1e058-0be3-4a24-86c0-0177b80119bb,Nosler,0.284,Ballistic Tip,150
8b16dd5a-986f-4b42-bf13-aed26b7a931d,Nosler,0.308,Ballistic Tip,125
2a36451c-49b5-4c79-bace-97421b577063,Nosler,0.308,Ballistic Tip,150
a003ac2f-b2e2-43ef-8fe7-5e2dd46b73ed,Nosler,0.308,Ballistic Tip,165
40d79599-17ed-44a6-becd-bfe398c19209,Nosler,0.308,Ballistic Tip,168
dab4baaa-9e05-4ca1-b47c-575f168733be,Nosler,0.308,Ballistic Tip,180
9534ff48-3179-40ac-96c6-4bede52439f1,Nosler,0.224,Custom Competition,52
b9d1c2e9-cd80-4edd-a001-bd2bbc558164,Nosler,0.224,Custom Competition,69
c2431db6-37a4-40e2-a877-c152b921284c,Nosler,0.224,Custom Competition,77
2138d10d-b335-4473-92a1-815a975de58d,Nosler,0.224,Custom Competition,80
3ce13f64-3f10-40a6-a104-c913146da4cf,Nosler,0.224,Custom Competition,80
05cb9064-c9ca-41ab-95e5-3eeb1a5ebfcd,Nosler,0.264,Custom Competition,123
25a8c13f-786b-41ff-8819-69a80470bab9,Nosler,0.264,Custom Competition,140
455e7afb-de23-4899-bd19-6769462341dd,Nosler,0.277,Custom Competition,115
fbd49a04-4ee9-4c9a-aa76-8284126db3f7,Nosler,0.284,Custom Competition,168
ea709303-4ae1-4eb3-a7cd-9caa862c7a8c,Nosler,0.308,Custom Competition,140
09605743-9999-4ab7-acdc-4efc2e838204,Nosler,0.308,Custom Competition,155
58f89857-a2b5-49e7-b036-a919846553bb,Nosler,0.308,Custom Competition,168
20bf6613-8957-404d-8cde-4123f9e9275e,Nosler,0.308,Custom Competition,175
04bc4f45-722d-4c8a-9857-82c13a04f073,Nosler,0.308,Custom Competition,190
04337573-4640-4eab-801d-ca114a51210c,Nosler,0.308,Custom Competition,220
18fc5fa6-e1e8-452a-8931-a5572ea4dc3a,Nosler,0.338,Custom Competition,300
5b36521b-6b3c-48f6-8019-0e69f1f6d376,Nosler,0.243,ETip,90
3babf55d-6b8e-48e9-a357-8b3696bc5a17,Nosler,0.277,ETip,130
9b4803cd-562c-41c8-95f0-d9fbf20cac0b,Nosler,0.284,ETip,140
5f61011a-f1ee-48ef-824e-e7f109ea7910,Nosler,0.284,ETip,150
7ad0cabe-fac0-4eb7-9eca-335bcf49fafd,Nosler,0.308,ETip,150
86f0f300-897a-49e6-890a-5ef5006c7f91,Nosler,0.308,ETip,168
aba5f269-b6e1-4c4b-8afb-69427290acf9,Nosler,0.308,ETip,180
03f93b60-eda9-40d6-bf20-be6a7ccee829,Nosler,0.338,ETip,200
3d55375f-df5f-4565-aa7b-5d143388b4ba,Nosler,0.264,Long Range Accubond,129
5197a980-1721-4b20-83fa-1661e963d59b,Nosler,0.264,Long Range Accubond,142
abd72840-21a4-46ca-b0d9-aff0e194394a,Nosler,0.277,Long Range Accubond,150
2eb0b908-cf13-49de-9664-bdd0700e60b0,Nosler,0.284,Long Range Accubond,150
166e7590-1c11-4e30-9514-bb15508c4aa2,Nosler,0.284,Long Range Accubond,168
835700c1-b9da-41e1-b08b-17009d62f191,Nosler,0.284,Long Range Accubond,175
7cacd8b5-5425-4b77-8f7c-89ca426565e8,Nosler,0.308,Long Range Accubond,190
8129ad99-3a74-4b26-a02d-398e28b2c695,Nosler,0.308,Long Range Accubond,210
9df1ed5d-2b48-427f-aa02-fa059ad65714,Nosler,0.243,Partition,95
e8593b9f-208e-4266-819b-ec0befbdc237,Nosler,0.257,Partition,115
938b7aae-e74d-4645-a563-af91f392e166,Nosler,0.284,Partition,150
829a8ec9-7e91-477b-a781-333542921461,Nosler,0.284,Partition,175
342fc6ce-13da-45d6-ba48-51e4446d20ac,Nosler,0.308,Partition,165
f71166bf-453c-4e41-980f-0d570405f243,Nosler,0.308,Partition,180
d12dee04-f464-4bfc-803e-7747b9142a74,Nosler,0.308,Partition,200
f2f24c8a-dbe5-46ef-a653-d1d5aff0eaf5,Nosler,0.277,Partition,140
edfd3b51-7980-4e94-81b3-4ed0438b7c80,Nosler,0.224,RDF,70
324dedcd-6e43-4663-887d-7a3acf744c54,Nosler,0.243,RDF,105
862af55a-c299-4459-a8b5-99eeadc3323d,Nosler,0.264,RDF,140
abe03dbc-5882-49c4-89cf-5b2f717fa782,Nosler,0.284,RDF,185
ea10311c-3af5-47b6-acd9-eebafdba95d0,Nosler,0.308,RDF,175
a32f26b7-4268-433e-ae36-9c89ef8c2d95,Peregrine,0.375,SSBT,247
ed7f265d-29e3-44df-912f-3385b0d4af15,Peregrine,0.375,SSBT,300
1404f1e3-82bc-4478-a7ef-a4d78a04738c,Peregrine,0.375,SSBT,350
dc567c02-02b3-4f27-be23-e2e1477b7a75,Peregrine,0.408,SSBT,405
96a1cab9-3b8a-4959-8976-43fbbdb27848,Peregrine,0.416,SSBT,430
46bd198e-6696-4d80-8232-61ec0f0aebcf,Peregrine,0.416,SSBT,500
5439d9bf-7619-4df7-b85b-96ed3c368802,Peregrine,0.510,SSBT,750
b5886a58-4091-4e2a-9020-fc1488cc51a9,Peregrine,0.510,SSBT,850
e32b1397-94ca-4b15-ba9c-3670c03606c5,PMC,0.510,FMJBT,660
57f71282-5f53-41be-b9c5-55c4dab20330,PMC,0.224,FMJBT Green Tip,62
1a84b078-76f5-438d-ad53-7a2ecf1752fb,PMP,0.308,HPBT,155
268c11a7-12c3-4373-85b3-151b5f3bb53e,PrecisionBallistics,0.264,BTHP,123
eebf87be-3a63-4f36-9e79-79eb47c9f612,PrecisionBallistics,0.264,BTHP,130
82b0ab02-8c5c-4b46-a950-ab03b6d309c1,PrecisionBallistics,0.264,BTHP,136
f967bba9-790f-433f-81e2-16e0d3dc9415,PrecisionBallistics,0.264,BTHP,139
6ddda745-607b-4fec-8269-18973b0d47fa,PrecisionBallistics,0.264,BTHP,142
d5a0ff4c-3ac0-4b38-a033-99cd26f2ed7d,PrecisionBallistics,0.243,VLD,103
8af4162a-ec0b-485a-aad2-a1c55d6c712b,PrecisionBallistics,0.243,VLD,105
72feecc2-20a6-4f00-8e1b-59b5de9b8a20,PrecisionBallistics,0.243,VLD,108
e56d99c4-d2e2-45a3-8e54-bc0f1a8a6b6f,PrecisionBallistics,0.243,VLD,113
59a1bdbf-21ac-47d0-bf95-60ddc3bd0e5b,PrecisionBallistics,0.243,VLD,115
804a4109-e4d4-4c9c-bbae-0b8d2dc70f8a,PrviPartizan,0.308,FMJ,150
b9f2a6e1-d6e6-4bd3-9b5a-8326a74a8774,Raufoss,0.510,MK211,671
8697e047-a8bb-4701-ae4c-c84913bb7307,Raufoss,0.510,MK211 F3,668
13a6c272-811b-4180-84e4-d253137d49f6,RockyMountain,0.338,RBT,325
ae7c3f22-d471-4c92-a330-1b7054e4fbb4,RUAG,0.338,AP,260
b032adcf-0ef2-4ffb-879a-f68be4b69de2,RUAG,0.338,AP,300
73e47044-a20b-40a1-b9b1-3ac26b40ee01,RUAG,0.308,DM121 FMJ,200
0f647e44-960e-411c-9672-7e0275ffbadb,RUAG,0.308,DM131 FMJ,195
6920f2ea-fd5d-454e-acbd-40544f2f1a69,RUAG,0.308,Swiss Match BTHP,175
4c23e5c8-b038-4df7-8ec5-df94bf0dc9eb,RUAG,0.338,Swiss P,300
e241d0db-957f-4453-ae6f-aea1b67abbe3,RUAG,0.338,Swiss P Ball,252
f55d9814-be7f-4172-986e-f15b7619792d,RUAG,0.308,Swiss P Styx,167
0c848f08-c046-48f5-9a74-2a2f17c25834,RUAG,0.224,Swiss P Target BTHP,69
0f8b4b26-b393-466b-8d2d-8b9237b0e197,RUAG,0.308,Swiss P Target BTHP,168
d3dce40b-15fe-4efc-a7ad-a63835bba563,RUAG,0.308,Swiss P Target BTHP,180
0650be43-ac57-4f00-bbb8-fcf6e4613161,RUAG,0.308,Swiss P Target BTHP,190
6681efb6-f490-4134-9bcd-8e1b4c14d789,RUAG,0.308,Swiss P Target BTHP,200
25150873-bdcb-4b7c-9039-6f452202dc3c,RUAG,0.308,Swiss P Target BTHP,220
ca0efb59-17d0-4702-b860-84fd18ab2aeb,RUAG,0.338,Swiss P Target BTHP,250
b8663678-18f0-4d6d-8988-3e9ee3d8d7d7,Sako,0.308,Subsonic,170
660c42f2-d3cf-4060-b7b1-921e8d58829f,Sierra,0.224,BlitzKing,55
f367a7a3-d047-4f5e-bfb7-1ce8bbef91c1,Sierra,0.243,BlitzKing,80
1e7c4b27-4f52-48fb-ad7f-97d2eea30e8e,Sierra,0.257,BlitzKing,70
d143e2a8-1f9e-4c5b-95a7-db23dcc233f6,Sierra,0.308,FBHP Varminter,110
d423c850-4f93-4a90-85b7-06a0a0f4644a,Sierra,0.224,FMJ,55
98056005-0e56-4f5f-9604-55a2c2042f47,Sierra,0.308,FMJBT,150
88fc646e-b762-491e-b650-5d12990911f4,Sierra,0.308,FMJBT,173
dc394dc5-0998-48df-b0a8-40e9fe4f9f07,Sierra,0.243,GameChanger,90
5c038c6b-06ff-4665-ac3a-d2125f38085f,Sierra,0.264,GameChanger,130
c44a335a-e9bd-41cd-99a7-2ebea215c54c,Sierra,0.277,GameChanger,140
cbec56c3-0159-40a0-a26d-69cb78ecb106,Sierra,0.284,GameChanger,165
3581e538-01d1-4362-9e49-776a15d92682,Sierra,0.308,GameChanger,165
965579d8-5da3-4600-b0e1-4c11f3da02cb,Sierra,0.224,GameKing,65
a52c5fb1-fd47-4e78-a7c9-ed8f0123ec8c,Sierra,0.277,GameKing,140
a0253af4-1c7f-4cb1-9742-68297ba12684,Sierra,0.277,GameKing,150
2ae100ff-6a96-4208-8f1a-21172ae72ef5,Sierra,0.284,GameKing,140
4ad91dc3-90cb-47df-9175-f96eec586c99,Sierra,0.284,GameKing,150
1ad0434b-89b1-4544-995d-5ff6ee90f7ee,Sierra,0.284,GameKing,175
41891788-979f-47b5-95d7-03b39f2488db,Sierra,0.308,GameKing,165
d2fb349a-315f-4280-84a8-dbb6bc22e0a9,Sierra,0.308,GameKing,180
fabf44d9-3da8-416c-a9a5-406a5638c3e5,Sierra,0.308,GameKing,200
d3b0f34a-376e-461d-8ac1-8015a69b877b,Sierra,0.338,GameKing,250
d3cf4324-34b2-4b7b-b650-368dd394bd9a,Sierra,0.375,GameKing,300
551e0514-b4ba-486e-bcf7-037cb8e755bf,Sierra,0.284,HPBT GameKing,140
fa7c459e-f298-430b-b586-f7e6d2e34cd5,Sierra,0.284,HPBT GameKing,160
53371be8-9a46-4fc2-a88e-9766f94294f8,Sierra,0.308,HPBT GameKing,165
bb216670-0c9a-4cc0-a05b-61e4b9ff77d4,Sierra,0.224,MatchKing,52
3df13085-7380-4fa5-90b7-3b9cfb247b9b,Sierra,0.224,MatchKing,53
624a3573-2cf7-4437-8cfd-6a54acaafb21,Sierra,0.224,MatchKing,69
7ffca2b6-52fa-4d1d-b22e-a79174ba028d,Sierra,0.224,MatchKing,77
609aa0b4-a596-4c2b-b034-1d4ae3138590,Sierra,0.224,MatchKing,80
e76f0405-ba89-4d7d-81e2-033785f03d86,Sierra,0.224,MatchKing,90
1841eae2-2601-4d54-a5ef-6776b9d15b6a,Sierra,0.243,MatchKing,70
77a5eeb7-e576-4935-bed2-9a08cae76266,Sierra,0.243,MatchKing,95
13e349e3-9b02-4255-9452-e9bf23d9c233,Sierra,0.243,MatchKing,107
e1eee61f-e647-4af1-b24e-bd623c3dc959,Sierra,0.257,MatchKing,100
63dc0da8-a79d-4cb1-9cad-41369cd4ff26,Sierra,0.264,MatchKing,107
e75bc0ad-1e20-4ec7-b925-310c9fe91be1,Sierra,0.264,MatchKing,120
c468a660-2e78-4efa-838d-5d73e6922088,Sierra,0.264,MatchKing,123
aa04c372-130f-47b1-82ba-360515145416,Sierra,0.264,MatchKing,140
2005695c-da53-4f03-811b-5067dcf7314c,Sierra,0.264,MatchKing,142
d49c90fd-6800-4fa8-a4c9-93b2bb30bc32,Sierra,0.264,MatchKing,150
9e5b182e-c787-4184-88c4-9970992b7137,Sierra,0.277,MatchKing,115
46e044a4-638b-4a64-a89c-c54eb9a05fcf,Sierra,0.277,MatchKing,135
4d186947-a2c1-4c81-92aa-f490aeb884e4,Sierra,0.284,MatchKing,130
e1f6affd-b35f-484f-9c12-80fe46f2b9e7,Sierra,0.284,MatchKing,150
636e9fee-6a6b-4dc2-bca7-90597863da66,Sierra,0.284,MatchKing,168
beeecf52-dc9b-49e5-9782-bdf721b2709d,Sierra,0.284,MatchKing,175
92c0806c-62e9-4b9f-a5a3-ff2da474e4f0,Sierra,0.284,MatchKing,180
127c76b0-199c-4375-93ef-6d76bc9ae292,Sierra,0.308,MatchKing,125
956d21b4-e065-407c-a13a-4c14d2d84d51,Sierra,0.308,MatchKing,135
24970c36-ccff-48a3-998d-cef75607e9b5,Sierra,0.308,MatchKing,150
82fdb3a6-9e13-4942-8ad9-c918f1057f2b,Sierra,0.308,MatchKing,168
21b89052-49d2-4217-96fc-97ce32487feb,Sierra,0.308,MatchKing,175
24eb74cb-f2b9-41ce-9036-bc2fd5cdbaa5,Sierra,0.308,MatchKing,180
9edf60de-27c1-4b85-a1e4-2db459a31d68,Sierra,0.308,MatchKing,190
aeeedb66-4ff9-4e4a-8788-e3d579ed4c48,Sierra,0.308,MatchKing 2230,200
074299a1-beda-4113-aa62-02445380291f,Sierra,0.308,MatchKing 2231,200
fe9a4991-031b-4da9-b327-57289a8123fd,Sierra,0.308,MatchKing,210
a4e69665-e840-4f89-a03e-4ac86a8e9711,Sierra,0.308,MatchKing,240
20d5a548-ddad-432c-b773-29e356200063,Sierra,0.338,MatchKing,250
9b262856-11a7-4590-b572-d1f1a1d86386,Sierra,0.338,MatchKing,300
a52ce20a-150a-4104-ba88-071b0e7d7eed,Sierra,0.375,MatchKing,350
626fbe6c-ce00-4c73-9f9e-f2d6ad2a3ca3,Sierra,0.308,MatchKing,220
40d0c40a-84d1-4ce2-97cc-672f834f4948,Sierra,0.308,MatchKing PALMA 2155,155
46f75493-9086-4409-abfe-13fee1625904,Sierra,0.308,MatchKing PALMA 2156,155
6a4448ae-511a-41ec-a636-227c0b7c77da,Sierra,0.224,MatchKing pointed,80
cb895772-3137-4a03-8b6e-ac0dd4d92235,Sierra,0.224,MatchKing pointed,90
ddd15152-bac7-4176-8c4a-e5672633abbe,Sierra,0.243,MatchKing pointed,95
2dfbd2d9-ca00-4773-8e4b-71cac12b8cbc,Sierra,0.243,MatchKing Pointed,107
136617ae-ac91-43b1-87a4-145b4a97eab9,Sierra,0.243,MatchKing pointed,110
b70fa753-dbac-4954-9f63-f8b5cefe4280,Sierra,0.264,MatchKing Pointed,123
8c88da1c-426c-46cd-8aa9-40f120c38090,Sierra,0.264,MatchKing Pointed,142
f77daba6-c8a8-4544-861e-2e64457f1368,Sierra,0.284,MatchKing Pointed,183
7845ff0d-0992-40af-b1e6-9745f3f6bc5d,Sierra,0.284,MatchKing pointed,197
f8637c3a-0517-450c-91f9-bc5cd2028797,Sierra,0.308,MatchKing Pointed,125
4771a109-902d-42e6-a9a8-3afdda9deaa2,Sierra,0.308,MatchKing pointed,230
f9f924ae-fbee-4847-b1ae-d4c95da23638,Sierra,0.243,Pro Hunter,100
7b03449f-a833-418c-96e8-ff8165c6561f,Sierra,0.257,Pro Hunter,117
54c01117-631c-4200-aa9b-fea09d7a27af,Sierra,0.264,ProHunter,120
e3b1afc5-bc37-47c5-a12f-65b527aa364c,Sierra,0.264,SBT,140
a9306ce6-c23a-4298-bc27-b6b9cc62995a,Sierra,0.308,SP GameKing,150
bf0c9e3e-c336-4f94-aa7b-2c3f7de0d2eb,Sierra,0.308,SP GameKing,165
a6e217ee-e975-47f3-aef0-bde4c7291d8c,Sierra,0.338,SP GameKing,250
de265edb-87c9-4b62-b5b8-09cf2c765c3d,Sierra,0.224,Tipped MatchKing,69
30e15e32-bc9e-4dd5-b2f0-225f81449be5,Sierra,0.224,Tipped MatchKing,77
6484148b-401f-4b64-a094-a7af5408064d,Sierra,0.243,Tipped MatchKing,95
b476b8d4-1bc1-4edb-9c72-bddbfb8cd8d4,Sierra,0.264,Tipped MatchKing,130
ea278173-615b-4c3e-bc9f-7142a05466ab,Sierra,0.284,Tipped MatchKing,160
8a97a6bd-8b52-410c-9bee-07853bfc26b8,Sierra,0.308,Tipped MatchKing,125
9f3c0aad-c073-4962-b474-0b9bcb2c8ef9,Sierra,0.308,Tipped MatchKing,155
dec1c337-4967-49ec-a135-c9cc871b7726,Sierra,0.308,Tipped MatchKing,168
8a6c6448-414e-4bbd-bc57-e6cb5532fdfa,Sierra,0.308,Tipped MatchKing,175
9ee38565-645e-4f00-8f80-0f63c02fe0c6,Sierra,0.308,Tipped MatchKing,195
9e44bdee-4bc6-42cd-91f6-02664346244a,Sierra,0.308,Varminter,135
27944e3c-4b91-4280-ac33-86ce606ebce9,Sig Sauer,0.224,Varmint,40
9b2fb450-2223-40c3-9aab-87574d092dca,Sig Sauer,0.224,FMJ,55
9ed32ee7-a47f-4eb8-83d5-99f847e126a0,Sig Sauer,0.224,Elite,60
9ca8256d-bfbf-40b2-8e76-f52a12ac9785,Sig Sauer,0.224,OTM,77
d0791cc5-0b9c-4e20-85fa-72ec7831fa51,Sig Sauer,0.243,Varmint,55
0157569f-1632-4da8-bf74-f7e401dcea3b,Sig Sauer,0.264,Elite,120
251f0ef6-5451-45a3-bc45-8f6fc2284e2a,Sig Sauer,0.264,OTM,140
0215f374-a904-4877-8f2d-15ab23f196aa,Sig Sauer,0.308,Elite,120
361aafa0-59af-41f2-8584-b0a7a5d2a89d,Sig Sauer,0.308,Elite,150
6e046e59-1435-4f5b-850a-c0489c94ca95,Sig Sauer,0.308,Elite,165
aa943c37-bdcd-4e8d-a40f-574df05463cb,Sig Sauer,0.308,OTM,168
68b5d5bd-3a24-45f9-8c99-c0dbee4aab61,Sig Sauer,0.308,OTM,175
f9437404-84ac-48e5-9e2d-7e99c90f8a58,Sig Sauer,0.308,OTM,190
a74376ca-a547-4d17-a1f4-30f9b849b176,SniperExtreme,0.408,APFI,400
03f70a01-b916-4527-85b7-f10abd5b914f,SniperExtreme,0.408,API,400
e3c200fe-8191-4fb0-b19c-6c9ec00f33ae,SniperExtreme,0.408,EBB,400
bcc8d489-ecc8-40c7-a4d1-f697f4cc9d92,SniperExtreme,0.510,EBB,700
95ae9588-fc9b-497f-b9ea-2dfb729fe387,Speer,0.224,Gold Dot,55
af9eb005-98da-4d00-b14c-ad3800b6cdce,Speer,0.224,Gold Dot,75
d7d33a3b-7412-4636-8655-50c833da643b,Speer,0.308,Gold Dot,168
5a22c3fd-91d0-4ee8-af45-e74ae9971eab,Swift,0.277,AFrame,140
546dacf5-ed69-4575-a269-69fc583d99a8,Swift,0.277,AFrame,150
8818ad66-3aa0-4973-95de-9fd118d42bb5,Swift,0.308,BT Spitzer,150
b26ff810-e9b6-47e0-8e3c-35b357f432d1,Swift,0.308,BT Spitzer,165
4c38233d-e8e1-4fa2-a176-704f206f90a6,Swift,0.308,BT Spitzer,180
5b622762-b5c6-4c8b-ba90-a9d84875adab,Swift,0.284,BTSP,150
ce3875a8-0c1f-482f-b880-d47dcfc93aef,Swift,0.257,Scirocco,100
24975ec0-b833-492b-bf11-2bfd626fda44,Swift,0.264,Scirocco,130
e3064d60-f4c1-42d5-b415-dc0531ee145f,Thunder Ammo,0.510,Brass Solid,802
c2697fb7-709d-4eec-a971-d9205978a7fe,Trom,0.224,Nato,53
3e5482f3-0b58-4781-913e-c03071e6ae35,Trom,0.308,Flatline,111
a1665010-f673-427d-882b-a08094be58e8,Trom,0.308,900m,132
451a35b9-269c-48f5-89db-e18ff2cf6187,Trom,0.308,1100m,135
83fa5f77-e3f8-4b99-82a4-343816e51b9a,VaporTrail,0.243,BTHP,103
5d22fe6d-456b-4e8f-ad2a-a6ba01e0ae55,VaporTrail,0.264,BTHP,137
7a2b4f81-07c7-426b-9c27-9a66d23d05e8,VaporTrail,0.308,BTHP,180
2c6a0e96-ab83-46f6-8b2e-0715cf6bf70e,VaporTrail,0.308,BTHP,207
e09a27d8-798a-45f8-a46a-4ba46ec2bbb1,Warner,0.284,Flatline,151
7df74e99-78c0-48a5-baab-52091ec26071,Warner,0.308,Flatline,155
b73da43d-cc60-4fff-9eee-f9dc4ecf9727,Warner,0.308,Flatline,180
12d4e61c-a948-4d12-85a6-4d5f04a0e717,Warner,0.308,Flatline,198
bce523d0-46a5-45bd-8fe8-f41102f5ff3a,Warner,0.308,Flatline,200
1a9fb494-a103-43b1-974b-20a2b8b5df37,Warner,0.338,Flatline,256
f3cd8f64-9bd4-47e7-b4db-3f215e520e96,Wildcat,0.284,ULD,200
